,0
301,0.3639784997374661
302,0.661158575435418
303,0.7672773381990724
304,0.24125413664363504
305,0.6793884756901211
306,0.03632302452867997
307,0.15693651748636261
308,0.06750672252105594
309,0.041972174510682025
310,0.3358380848870809
311,0.7676693017801312
312,0.7242609562466311
313,0.9287200724373856
314,0.5945348642843513
315,0.8011759066411225
316,0.03619152849138352
317,0.9617548115107691
318,0.6986143630121859
319,0.3722721992279595
320,0.09027764506810165
321,0.17891667035938819
322,0.88189093777378
323,0.9013293254901084
324,0.357896338647537
325,0.704209237126677
326,0.3773845611603379
327,0.387558345499439
328,0.8220700644459635
329,0.7225896677528668
330,0.5980871369318281
331,0.7926834896780249
332,0.06824724669824711
333,0.267847741638077
334,0.25639038531587843
335,0.05093105489033456
336,0.5254313976659852
337,0.972472543131655
338,0.4186783136788377
339,0.8648207338051047
340,0.24489383443553603
341,0.527285313909589
342,0.509309800248556
343,0.9386153279579723
344,0.08958465394189474
345,0.7722142359362986
346,0.22263236583709256
347,0.38180478812363616
348,0.9722199793899418
349,0.3514700622513134
350,0.7780319023260421
351,0.1765605947171216
352,0.5254384603383011
353,0.13295092781472695
354,0.3812027115133143
355,0.6525673538909585
356,0.7938943242163428
357,0.7155521447839391
358,0.575019502486857
359,0.4864390029819581
360,0.5675787843406289
361,0.9335492499036705
362,0.7309312694809726
363,0.07886123699201475
364,0.9147460695016181
365,0.05418476979783393
366,0.46008439940246526
367,0.7348448095057011
368,0.08269794533770547
369,0.500156335189064
370,0.3038084160876309
371,0.9722699560003472
372,0.3732716017589889
373,0.5882387457245758
374,0.4650151081920676
375,0.20738564047133767
376,0.4712687244960938
377,0.2394440357251476
378,0.004354376866675613
379,0.9415726484772159
380,0.2706884353171608
381,0.03341766966666759
382,0.44459922006311214
383,0.9173021127493991
384,0.731093923695906
385,0.24286408315510866
386,0.5772604374707109
387,0.7214249837851603
388,0.9797616055044053
389,0.14667833165827693
390,0.20529462976629964
391,0.5104690982824698
392,0.5695449094924687
393,0.32526348023747165
394,0.8692884747819591
395,0.5895962306128784
396,0.9225661622965325
397,0.07496795429294534
398,0.3123363841984058
399,0.35226838721888687
400,0.08025651089905483
401,0.82142573267042
402,0.7287742416426433
403,0.6777868516695632
404,0.5663689972670051
405,0.34269056312840596
406,0.7230296484873944
407,0.42604247371533377
408,0.432922398747704
409,0.3153005970596102
410,0.3755005282016659
411,0.8978788716237386
412,0.7584296347316439
413,0.436551152627229
414,0.6682963217541041
415,0.9547955821820718
416,0.43775939254137786
417,0.9793244380029017
418,0.3013770404002303
419,0.13743830274126212
420,0.017228304961819152
421,0.5729867836419635
422,0.7651717334772176
423,0.6041048974185228
424,0.6008854794566029
425,0.11676317693898941
426,0.357530904003893
427,0.00682466314789143
428,0.249511154864289
429,0.5938543143705591
430,0.330344628420168
431,0.7114551327152965
432,0.23844379452441
433,0.9892582503739732
434,0.3068531890361048
435,0.8639105782714397
436,0.44857639167732744
437,0.9112598020806061
438,0.41326672392570263
439,0.06600245516759529
440,0.5037543383911839
441,0.4819135126966084
442,0.7457421812918492
443,0.21895708048386264
444,0.19533295465024603
445,0.18330242740239056
446,0.29823702512357386
447,0.3059845995957947
448,0.3433917684065627
449,0.10508638707187301
450,0.3997053850246657
451,0.9837062705334302
452,0.5310802626627827
453,0.14094828494164302
454,0.6094665913247537
455,0.010422811399267262
456,0.45126007171213023
457,0.06638248654932133
458,0.3118592592278464
459,0.7817218421160128
460,0.3925413973167522
461,0.8308075472178791
462,0.219058945529244
463,0.812852434804601
464,0.6098915213802424
465,0.6126578632909674
466,0.07014508249062468
467,0.09309051161191062
468,0.3392960528910497
469,0.7601007385268468
470,0.7754406367741855
471,0.16671570418836912
472,0.025304901550133208
473,0.5842889969490248
474,0.9194537723998965
475,0.2760180770213767
476,0.5319091385804284
477,0.9981493955292009
478,0.6126718434090784
479,0.2628465848563475
480,0.5034223129902783
481,0.9292934419986127
482,0.4798273277459626
483,0.530877673689189
484,0.23906273418054658
485,0.9230527575297954
486,0.7795457854846425
487,0.13262664929956702
488,0.2055001235036481
489,0.3662452914738006
490,0.42167023080290666
491,0.43734939593564415
492,0.8160807850127478
493,0.1271751703373244
494,0.7635920207711235
495,0.7599179664792264
496,0.9329737419983019
497,0.18194820523114974
498,0.5394088360298707
499,0.6469056915269925
500,0.36277358163567264
501,0.30196936317298173
502,0.8107154509245054
503,0.636113908035459
504,0.24026258490497543
505,0.2519034251152129
506,0.3517486424438634
507,0.674462983260546
508,0.038716963171201546
509,0.7863856061057959
510,0.2667959610514681
511,0.7315072420084767
512,0.66430892822324
513,0.013913141352460023
514,0.33881725745750546
515,0.22375114827293152
516,0.6641105055559987
517,0.1458991075935061
518,0.4770057157797827
519,0.15639677041864308
520,0.582394836548596
521,0.851929714543609
522,0.7063720780427111
523,0.5185973256435739
524,0.19466004112093205
525,0.842175574832354
526,0.10685723436099792
527,0.3715270488943304
528,0.015356511903279801
529,0.7991265181408388
530,0.9662421511602606
531,0.25960398495273185
532,0.2970540759953557
533,0.7268069077534913
534,0.8877818661464832
535,0.5596660783270322
536,0.8940520438425781
537,0.36998387746911465
538,0.08548859981844925
539,0.429257184432538
540,0.4256015260381313
541,0.8866299143189813
542,0.8270072528170836
543,0.3384674900127359
544,0.11611792437883062
545,0.18552171353801838
546,0.17775963769466008
547,0.33784590052090546
548,0.3165759354805828
549,0.4440120845776796
550,0.14589064580139188
551,0.6200201836772958
552,0.11028016521116923
553,0.9870486921373688
554,0.8514093985975147
555,0.6088963755905813
556,0.8989410128068691
557,0.00033954467650820774
558,0.887594094839834
559,0.5520452871586153
560,0.9307444675289326
561,0.8582378773725695
562,0.8171493287312757
563,0.13538395671815173
564,0.4540172882140233
565,0.576724933752252
566,0.4423699663573535
567,0.8634763883028761
568,0.43893647825598614
569,0.4801371716363839
570,0.10547712800989084
571,0.51597907216873
572,0.6005728548478985
573,0.9807004409080922
574,0.44089856817794926
575,0.2494623166931147
576,0.3436457648100827
577,0.20446663398793552
578,0.7489646908565188
579,0.5808535633993631
580,0.9423642151160693
581,0.266728090192378
582,0.018039674475575085
583,0.8737892785265339
584,0.9602240677719593
585,0.5367656585071298
586,0.0002951687046887086
587,0.7738074590815076
588,0.901018907539096
589,0.7318770333167033
590,0.25100775250996554
591,0.8293411716250031
592,0.1402801602337822
593,0.7288406940893314
594,0.40176603119052345
595,0.6012068953389227
596,0.8964943761758123
597,0.04301048062921331
598,0.5050693999848845
599,0.10204527198599467
600,0.3409330152259187
601,0.11245536109305798
602,0.1851323280067979
603,0.8261316145012364
604,0.02028029113791363
605,0.42049292853253617
606,0.5666754169047724
607,0.7670525361447673
608,0.44650390569213916
609,0.8829361085400835
610,0.4721757623324958
611,0.3511612647041068
612,0.0909043780490516
613,0.894781547994009
614,0.8436490283209235
615,0.44947153217752467
616,0.2545767852699795
617,0.9232412919563667
618,0.7298048117216549
619,0.5446194044636938
620,0.6541428364795416
621,0.35661469400698587
622,0.604183091341685
623,0.18887517350990102
624,0.8713783925301601
625,0.8348957464160255
626,0.12224758379093381
627,0.8951829913392102
628,0.47767451983335263
629,0.6727769103490313
630,0.1770547439614073
631,0.6926768545473833
632,0.7572568120459476
633,0.054565542622413754
634,0.5787054837186894
635,0.022989561757018717
636,0.8099852918524951
637,0.4469172854246607
638,0.4152045119250616
639,0.9398724872094159
640,0.22855821463277992
641,0.04003344954153487
642,0.19370725522812637
643,0.28138545122781455
644,0.5867629248913022
645,0.33868449318343885
646,0.6727644311219877
647,0.4006868744356159
648,0.09954731203854872
649,0.9309619266790613
650,0.3062164665879795
651,0.5584447257030575
652,0.4338800964866446
653,0.2554104013719074
654,0.7612009832464
655,0.3408119517909066
656,0.12031201566448524
657,0.7861924386905422
658,0.6081679545838161
659,0.5372222213950272
660,0.3618744119128696
661,0.8910979485486098
662,0.38069899448266875
663,0.8754080348478455
664,0.7211539397188913
665,0.641941136637903
666,0.06958689929135065
667,0.8589790702200949
668,0.040182879518529724
669,0.5949752952177672
670,0.33901261873875144
671,0.009580623928666654
672,0.024379348398349543
673,0.38373235083680546
674,0.30819300844418807
675,0.5332590127504666
676,0.3816211626950725
677,0.9696778793824414
678,0.7682003568572758
679,0.48369465740095396
680,0.6249228159358484
681,0.4825449686100246
682,0.11122532225801385
683,0.006981302375785758
684,0.46582536266259844
685,0.8269945714619336
686,0.8191695048783837
687,0.795443460937089
688,0.7533129147690659
689,0.14510649819494403
690,0.8785352420265992
691,0.8341178784088877
692,0.04148661322366498
693,0.14335813860966218
694,0.8776773168034342
695,0.7513444086576618
696,0.016324605931196
697,0.34413515748338375
698,0.639666025761148
699,0.19033434817271
700,0.45523409027814465
701,0.01522219474868769
702,0.7301448907090421
703,0.858358584940023
704,0.8095825472462117
705,0.7030896464067216
706,0.7940045623078372
707,0.4295743549723011
708,0.3469113019715081
709,0.5676103521751186
710,0.6231167445600552
711,0.07692442092257046
712,0.48658500793259807
713,0.29836695883991604
714,0.09002418822704783
715,0.3780340783833105
716,0.3731751371463765
717,0.9906076049023979
718,0.05590165667106972
719,0.6193522779350252
720,0.13082923045881567
721,0.8083769586715991
722,0.9407899880553
723,0.8303116548752518
724,0.30059903153437595
725,0.7287554835279143
726,0.5458749721369655
727,0.08894620494326744
728,0.7647207483919862
729,0.2982990813923647
730,0.42058499403831506
731,0.6354990551146456
732,0.2872255793703139
733,0.9144315682565763
734,0.6809852404561932
735,0.5962832858268695
736,0.39682883636793986
737,0.46194363372974023
738,0.20466012008866996
739,0.5335558141917079
740,0.3451976418907625
741,0.11391259398321973
742,0.16348084719177847
743,0.494626378921435
744,0.9423727398298569
745,0.2666936884727362
746,0.3823327998599332
747,0.7922584837530453
748,0.19754741444154844
749,0.7641209331436272
750,0.8129079693962333
751,0.8210006012591777
752,0.984991603994033
753,0.6225626180473257
754,0.09524135799592881
755,0.3102499456054142
756,0.13447977923214327
757,0.7109125184424459
758,0.31696179404439784
759,0.35636449367233036
760,0.3337110155668417
761,0.4538818522592384
762,0.9639522298365892
763,0.26209972612082655
764,0.8480059080125706
765,0.1857645074555293
766,0.8591677831560206
767,0.27173761849457456
768,0.7770248447203303
769,0.09412658821594755
770,0.07967260476000704
771,0.35941234517804876
772,0.5293284946269097
773,0.4517820787929754
774,0.030058284504973165
775,0.7679424876459471
776,0.012848421520175846
777,0.8887878188308552
778,0.7787086266786329
779,0.3703951796228959
780,0.839183613417046
781,0.8652621440472972
782,0.6514260762857969
783,0.6358217936996995
784,0.25531032758973216
785,0.3232314713485708
786,0.9273427116274212
787,0.646392765349129
788,0.16374032783660786
789,0.04515487458352674
790,0.31799704061047984
791,0.7734018558449066
792,0.575860671141661
793,0.6447108469193199
794,0.9430254683018213
795,0.11515377638592139
796,0.6309260732442418
797,0.8100451507411928
798,0.3807015211735325
799,0.3868858135443868
800,0.024724137111602817
801,0.09752481666652901
802,0.5717449105790581
803,0.6346317729422402
804,0.4779474953870345
805,0.09642867043026715
806,0.9748606646411839
807,0.32129957946039367
808,0.3366726830338064
809,0.18632359048949088
810,0.02814640288404835
811,0.9523038499437383
812,0.8519029682688594
813,0.29612910487752375
814,0.23722764293478527
815,0.5933163293838265
816,0.9199018638079257
817,0.8430799010830254
818,0.1550052209071917
819,0.9007738818992584
820,0.07422974311029273
821,0.459345719341139
822,0.941779838396614
823,0.22008170866277854
824,0.32217460018251953
825,0.9387062515918422
826,0.3330000717526791
827,0.8829470982510897
828,0.9352967730863593
829,0.5111944280289984
830,0.42412904387966865
831,0.9561599868493877
832,0.2371749732126378
833,0.7781088373844923
834,0.38653024262491087
835,0.8451710906521618
836,0.3222125140516434
837,0.8142518740753865
838,0.792650595433968
839,0.38848832190071114
840,0.7576171692035608
841,0.4463744777279216
842,0.17253662425603888
843,0.04356561856026597
844,0.9655240723305888
845,0.17386660510787055
846,0.91229503827336
847,0.9036275440045312
848,0.44706651929454055
849,0.8834464437455108
850,0.43038369710726176
851,0.9405713869747633
852,0.2633344477933741
853,0.6532469894767494
854,0.9431690224793098
855,0.889895427949455
856,0.8537162202097602
857,0.7934314997953159
858,0.4597260391502317
859,0.930267921746915
860,0.4609084073755376
861,0.16901005444658468
862,0.0997695649388326
863,0.8421354969642161
864,0.5062763287638136
865,0.2482170124930928
866,0.5809672333576958
867,0.09512989242684367
868,0.42156728772802143
869,0.8403571161155101
870,0.7461545761033256
871,0.11481089129203248
872,0.9747577701710758
873,0.024884522557581112
874,0.657139632496793
875,0.05438565050391786
876,0.4820416268510196
877,0.7167986766589314
878,0.8944327686407537
879,0.7938651295136997
880,0.06662736608498043
881,0.3614787067306825
882,0.8388168964394827
883,0.7549996375624043
884,0.8960978305443029
885,0.05083719666376363
886,0.6422952455341453
887,0.5760365749785634
888,0.6865199345251767
889,0.4042350021887524
890,0.9726976629987387
891,0.3069036561003853
892,0.8743950705479083
893,0.4977649745964583
894,0.8165956892138805
895,0.7711517740277704
896,0.3020270654355792
897,0.42992120855656846
898,0.610286356078617
899,0.6358437217189211
900,0.939653424952171
901,0.7458037849809652
902,0.25707050656619235
903,0.9517321417516917
904,0.4956705974377007
905,0.04788823313429702
906,0.6003296111354263
907,0.2303245565044103
908,0.9065685883877168
909,0.20226820592182615
910,0.5266165050119844
911,0.022803078364804996
912,0.5473968680149901
913,0.2933679469270184
914,0.8404538430500166
915,0.2136071052645817
916,0.5122360568772747
917,0.22694966959163176
918,0.05981307649573353
919,0.09525487599197924
920,0.019410384783696943
921,0.096464318209738
922,0.7506250136061491
923,0.09314353252657559
924,0.450685416655208
925,0.06667268125331527
926,0.0013470970370133006
927,0.08387151370614343
928,0.944724534131999
929,0.11722037209601532
930,0.8594224661518021
931,0.4437628483834126
932,0.8590965586475832
933,0.0827721261094363
934,0.809833624917832
935,0.1954373432594022
936,0.9858788740156336
937,0.9761935661333981
938,0.9130937372077421
939,0.15747663077977025
940,0.11755584804481001
941,0.42777288828631677
942,0.40864663583177163
943,0.1361383982887059
944,0.6376440883264242
945,0.45236437963035836
946,0.3135543998830743
947,0.6759222882444086
948,0.39789041456857277
949,0.6436665024861576
950,0.7626312808069052
951,0.6853858715572392
952,0.46387340120596543
953,0.1271674760809819
954,0.3080855554278449
955,0.2951681490466356
956,0.505941187612689
957,0.07252300803267875
958,0.6837035589848671
959,0.9442068414756573
960,0.47614184269284254
961,0.6307175065323992
962,0.8884310515661191
963,0.9660480602442915
964,0.5363896815256624
965,0.6146800312399567
966,0.8452835802085514
967,0.4511986904896885
968,0.5495259931640174
969,0.4496418795112318
970,0.8324908481241229
971,0.1308704629919608
972,0.552163713100862
973,0.4725243610234684
974,0.2640389273233268
975,0.7993449968092933
976,0.2353288472201941
977,0.16640453223881113
978,0.6125130598116542
979,0.5095789791231441
980,0.38840806668077743
981,0.9249207868996409
982,0.7085682119528015
983,0.40040830007385286
984,0.9876879398263945
985,0.4092595756101255
986,0.03368667860973207
987,0.03383501919511145
988,0.6472196080296828
989,0.9628765244711425
990,0.19050398713842642
991,0.675656985215138
992,0.09685322424117526
993,0.6876247326790668
994,0.2352359397173348
995,0.05066700844506611
996,0.00843137899182389
997,0.1379759870786198
998,0.14079559152123444
999,0.7393727249161086
1000,0.2684807347564039
1001,0.4776035470741212
1002,0.31599349250318054
1003,0.47846977987895456
1004,0.4934221743902736
1005,0.5700064433091873
1006,0.4432629898674112
1007,0.4498052452469834
1008,0.8976267923024173
1009,0.012820579463279858
1010,0.433327741344516
1011,0.26431918792729725
1012,0.1692565337719163
1013,0.49744704632183945
1014,0.13467972877142476
1015,0.27912620446887304
1016,0.7261946276026479
1017,0.21508373855776453
1018,0.37422903041274735
1019,0.6298266400891684
1020,0.33958276490526795
1021,0.09237662823172277
1022,0.5615085624824632
1023,0.9004048161389192
1024,0.40238603093653225
1025,0.16345993615652965
1026,0.5931410533537675
1027,0.7359670669016106
1028,0.9354805831033117
1029,0.5713087514264646
1030,0.5304400156527445
1031,0.9336456559455208
1032,0.420099976390382
1033,0.6232122609307955
1034,0.23501054357864093
1035,0.3407805315786474
1036,0.5352972998103268
1037,0.47795919918302177
1038,0.5611250288704975
1039,0.45014696236302
1040,0.04861198232747754
1041,0.8985138528778049
1042,0.19818017775877972
1043,0.1276180204038866
1044,0.10701748411860468
1045,0.8242467767476244
1046,0.9637853260105544
1047,0.5453095067549577
1048,0.5639241993759853
1049,0.6898103323454787
1050,0.4720012967796704
1051,0.48573555558876524
1052,0.2248738252185717
1053,0.28879492247511396
1054,0.8511486723037482
1055,0.8135437864913113
1056,0.2081185374366954
1057,0.10966994578048095
1058,0.5719628163759402
1059,0.19914021316247066
1060,0.851382775379432
1061,0.7539214070800759
1062,0.8744629518741891
1063,0.09876675392611312
1064,0.4514063212636318
1065,0.5530929620935663
1066,0.2750411938540104
1067,0.1677823996684531
1068,0.3208007042925689
1069,0.6991000588417069
1070,0.29938537206925464
1071,0.1921357418341233
1072,0.4824933254022503
1073,0.7730782762559131
1074,0.11160037708183101
1075,0.2548340679820039
1076,0.8949053000372753
1077,0.7945678965864628
1078,0.3135870026240738
1079,0.444729619633656
1080,0.1593602650958138
1081,0.6215981702785577
1082,0.7247330338544599
1083,0.5826733125493856
1084,0.9066878005215591
1085,0.697348642078612
1086,0.31824820638325435
1087,0.8056645177115344
1088,0.9467664263257449
1089,0.21222199685408605
1090,0.8619462425531609
1091,0.9713570976530688
1092,0.2502752590783358
1093,0.8652851466590041
1094,0.5633451598747047
1095,0.37270105916789575
1096,0.2849530666419776
1097,0.8433899950924089
1098,0.20207934417258888
1099,0.17236897519605998
1100,0.37155483758756425
1101,0.5265862577524183
1102,0.8283865593913512
1103,0.8357187074022939
1104,0.08726352331302467
1105,0.18850119262857246
1106,0.1713706940765226
1107,0.7237092468606319
1108,0.18110829969935804
1109,0.5878054152591531
1110,0.0017199352500989473
1111,0.3663998166020591
1112,0.910332682713169
1113,0.6695418829736464
1114,0.5220283691235975
1115,0.32004983325527003
1116,0.24501454008637158
1117,0.10698960053381112
1118,0.6704014296655689
1119,0.7471786413839209
1120,0.3675440672224185
1121,0.7525836224318729
1122,0.5361344786891215
1123,0.6581372335738555
1124,0.8939835498824158
1125,0.2638245865347201
1126,0.15617825212302427
1127,0.2523374375976132
1128,0.31208030146093657
1129,0.1757166221957036
1130,0.5082289781428244
1131,0.9284241438970066
1132,0.1941377914582807
1133,0.18363545607466092
1134,0.8949232865015453
1135,0.7818404959556107
1136,0.3510282397565916
1137,0.5877183993749148
1138,0.7652392232953525
1139,0.9774234312888855
1140,0.2320834235965712
1141,0.3918741132058645
1142,0.341150206330596
1143,0.5273521066747322
1144,0.8198759112193509
1145,0.5578788367988681
1146,0.5857066240814749
1147,0.6860266043995725
1148,0.43351155124737917
1149,0.11315517790508145
1150,0.38307195104079206
1151,0.8739803029861481
1152,0.6710087495018437
1153,0.7095885077868402
1154,0.1379666363807498
1155,0.9733477125214138
1156,0.14134115820263393
1157,0.18643687844536083
1158,0.8172773233749562
1159,0.0014655168924138096
1160,0.2595305599577149
1161,0.7505137687796898
1162,0.011619569063388013
1163,0.6251417961909721
1164,0.03996907229389168
1165,0.5939089087045886
1166,0.004510806489747332
1167,0.5187937167149537
1168,0.28542099163612766
1169,0.8098041547044829
1170,0.4742527337162149
1171,0.6317850412663988
1172,0.23753810212348403
1173,0.6818410478333221
1174,0.5937544979795978
1175,0.9431352494084319
1176,0.6821372005637436
1177,0.5805625569309119
1178,0.05013615134527938
1179,0.3983088729951737
1180,0.557918053957746
1181,0.00374436326131411
1182,0.04926082049644598
1183,0.011611655802997611
1184,0.6188502247029555
1185,0.48291268211707583
1186,0.8262203537430726
1187,0.7825554842579913
1188,0.6802287189527321
1189,0.5093296424879217
1190,0.25895180297978837
1191,0.2509292569571536
1192,0.5992918543181242
1193,0.5853538194671645
1194,0.6285158236313152
1195,0.6836811718640983
1196,0.06602463406233272
1197,0.8070742682095059
1198,0.07259806209365516
1199,0.2958676853269544
1200,0.4074388485106647
1201,0.011463462486045795
1202,0.600238465050576
1203,0.8110824944619829
1204,0.2042448063618454
1205,0.847731925644652
1206,0.25485782676723157
1207,0.4742152528020227
1208,0.4238658710130935
1209,0.5334887456224287
1210,0.1310597950737764
1211,0.2732920626700752
1212,0.6863977750856666
1213,0.1224668631522543
1214,0.3005143473166646
1215,0.6801372620231513
1216,0.8975349131524911
1217,0.49805230547405777
1218,0.5019717418044537
1219,0.9095553805814073
1220,0.08550488638633436
1221,0.3049390133297113
1222,0.17327856619683546
1223,0.8079487144911539
1224,0.5004879368855422
1225,0.25122975274272674
1226,0.3998786171234532
1227,0.3979439313205244
1228,0.8049447608852948
1229,0.02308379248757253
1230,0.14465898419685175
1231,0.3840588618393348
1232,0.4703307615791108
1233,0.19296386710257796
1234,0.5355815968478566
1235,0.14507416573601606
1236,0.025347635580879713
1237,0.6449384126912158
1238,0.9661245056477109
1239,0.320832767317744
1240,0.614382870621303
1241,0.5486858673466095
1242,0.45409806143953657
1243,0.8307228354691997
1244,0.23472931087345328
1245,0.05622509553719324
1246,0.3581725975892902
1247,0.08991675286850653
1248,0.33355469612961086
1249,0.46204494045363365
1250,0.38128100073695603
1251,0.023242690073801864
1252,0.7181419534688805
1253,0.2333279257033417
1254,0.4310894886708342
1255,0.12009026342979234
1256,0.8597959809392567
